# time          Mbol     u_lsst   g_lsst   r_lsst   i_lsst   z_lsst   Y_lsst   P      
  2.4319872E7   -6.201   0.083    -3.946   -5.456   -6.101   -6.425   -6.604   349.5  
  2.4369984E7   -6.196   0.093    -3.936   -5.446   -6.094   -6.419   -6.598   349.5  
  2.442096E7    -6.191   0.105    -3.924   -5.436   -6.087   -6.413   -6.594   349.5  
  2.4471936E7   -6.187   0.113    -3.916   -5.429   -6.082   -6.408   -6.589   349.5  
  2.4522048E7   -6.183   0.122    -3.907   -5.421   -6.075   -6.403   -6.584   349.5  
  2.4573024E7   -6.178   0.13     -3.899   -5.413   -6.069   -6.398   -6.579   349.5  
  2.4624E7      -6.173   0.144    -3.885   -5.401   -6.061   -6.392   -6.574   349.5  
  2.467411E7    -6.168   0.161    -3.869   -5.387   -6.052   -6.384   -6.568   349.5  
  2.472509E7    -6.162   0.183    -3.848   -5.37    -6.041   -6.376   -6.561   349.5  
  2.4776064E7   -6.156   0.203    -3.829   -5.354   -6.03    -6.368   -6.554   349.5  
  2.482704E7    -6.149   0.226    -3.808   -5.336   -6.019   -6.36    -6.547   349.5  
  2.4877152E7   -6.142   0.248    -3.787   -5.318   -6.007   -6.351   -6.54    349.5  
  2.4928128E7   -6.135   0.271    -3.765   -5.299   -5.995   -6.342   -6.532   349.5  
  2.4979102E7   -6.129   0.291    -3.745   -5.283   -5.984   -6.333   -6.524   349.5  
  2.5029216E7   -6.122   0.307    -3.73    -5.269   -5.974   -6.325   -6.517   349.5  
  2.5080192E7   -6.115   0.323    -3.714   -5.255   -5.964   -6.317   -6.509   349.5  
  2.5131168E7   -6.109   0.338    -3.699   -5.242   -5.955   -6.309   -6.503   349.5  
  2.5182144E7   -6.103   0.347    -3.688   -5.23    -5.947   -6.303   -6.497   349.5  
  2.5232256E7   -6.098   0.358    -3.674   -5.217   -5.939   -6.297   -6.491   349.5  
  2.5283232E7   -6.093   0.369    -3.661   -5.204   -5.931   -6.29    -6.486   349.5  
  2.5334208E7   -6.089   0.382    -3.645   -5.189   -5.922   -6.284   -6.481   349.5  
  2.5384318E7   -6.085   0.392    -3.633   -5.177   -5.915   -6.279   -6.476   349.5  
  2.5435298E7   -6.081   0.405    -3.618   -5.163   -5.907   -6.274   -6.472   349.5  
  2.5486272E7   -6.078   0.412    -3.609   -5.154   -5.901   -6.27    -6.469   349.5  
  2.5537248E7   -6.074   0.418    -3.601   -5.146   -5.897   -6.266   -6.465   349.5  
  2.558736E7    -6.072   0.426    -3.592   -5.138   -5.892   -6.263   -6.463   349.5  
  2.5638336E7   -6.07    0.429    -3.589   -5.134   -5.889   -6.26    -6.46    349.5  
  2.568931E7    -6.068   0.432    -3.585   -5.13    -5.886   -6.258   -6.458   349.5  
  2.5739424E7   -6.066   0.437    -3.579   -5.124   -5.883   -6.256   -6.457   349.5  
  2.57904E7     -6.065   0.44     -3.575   -5.121   -5.881   -6.254   -6.455   349.5  
  2.5841376E7   -6.063   0.441    -3.574   -5.119   -5.88    -6.253   -6.454   349.5  
  2.5892352E7   -6.062   0.444    -3.571   -5.116   -5.877   -6.251   -6.452   349.5  
  2.5942464E7   -6.06    0.449    -3.564   -5.11    -5.874   -6.248   -6.45    349.5  
  2.599344E7    -6.058   0.452    -3.56    -5.106   -5.871   -6.246   -6.448   349.5  
  2.6044416E7   -6.056   0.458    -3.554   -5.099   -5.867   -6.243   -6.445   349.5  
  2.6094528E7   -6.053   0.465    -3.545   -5.09    -5.862   -6.239   -6.442   349.5  
  2.6145502E7   -6.05    0.471    -3.537   -5.083   -5.857   -6.236   -6.439   349.5  
  2.6196482E7   -6.047   0.479    -3.528   -5.074   -5.852   -6.232   -6.436   349.5  
  2.6247456E7   -6.043   0.485    -3.521   -5.067   -5.847   -6.228   -6.432   349.5  
  2.6297568E7   -6.04    0.491    -3.513   -5.059   -5.842   -6.224   -6.429   349.5  
  2.6348544E7   -6.037   0.499    -3.504   -5.05    -5.836   -6.22    -6.425   349.5  
  2.6399518E7   -6.034   0.505    -3.497   -5.043   -5.832   -6.216   -6.422   349.5  
  2.6449632E7   -6.031   0.511    -3.49    -5.036   -5.827   -6.213   -6.419   349.5  
  2.6500608E7   -6.029   0.516    -3.483   -5.03    -5.824   -6.21    -6.417   349.5  
  2.6551584E7   -6.027   0.519    -3.48    -5.026   -5.821   -6.208   -6.415   349.5  
  2.660256E7    -6.026   0.52     -3.478   -5.025   -5.82    -6.207   -6.413   349.5  
  2.6652672E7   -6.025   0.518    -3.48    -5.026   -5.82    -6.206   -6.413   349.5  
  2.6703648E7   -6.024   0.519    -3.48    -5.026   -5.819   -6.206   -6.412   349.5  
  2.6754624E7   -6.024   0.517    -3.482   -5.028   -5.82    -6.206   -6.412   349.5  
  2.6804736E7   -6.025   0.515    -3.484   -5.03    -5.821   -6.207   -6.413   349.5  
  2.685571E7    -6.025   0.511    -3.489   -5.035   -5.823   -6.208   -6.413   349.5  
  2.690669E7    -6.026   0.506    -3.495   -5.04    -5.826   -6.209   -6.414   349.5  
  2.6957664E7   -6.027   0.5      -3.502   -5.047   -5.829   -6.211   -6.415   349.5  
  2.7007776E7   -6.028   0.495    -3.508   -5.052   -5.831   -6.212   -6.416   349.5  
  2.7058752E7   -6.029   0.489    -3.515   -5.059   -5.835   -6.214   -6.418   349.5  
  2.7109728E7   -6.03    0.482    -3.523   -5.067   -5.839   -6.216   -6.419   349.5  
  2.715984E7    -6.031   0.477    -3.529   -5.072   -5.841   -6.218   -6.421   349.5  
  2.7210816E7   -6.033   0.473    -3.535   -5.077   -5.844   -6.22    -6.422   349.5  
  2.7261792E7   -6.034   0.468    -3.54    -5.083   -5.847   -6.222   -6.423   349.5  
  2.7312768E7   -6.035   0.468    -3.541   -5.083   -5.847   -6.222   -6.424   349.5  
  2.7362882E7   -6.035   0.467    -3.541   -5.084   -5.848   -6.223   -6.425   349.5  
  2.7413856E7   -6.035   0.467    -3.541   -5.084   -5.848   -6.223   -6.425   349.5  
  2.7464832E7   -6.035   0.467    -3.541   -5.084   -5.848   -6.223   -6.425   349.5  
  2.7514944E7   -6.035   0.468    -3.541   -5.084   -5.848   -6.223   -6.424   349.5  
  2.7565918E7   -6.034   0.468    -3.54    -5.083   -5.847   -6.222   -6.424   349.5  
  2.7616898E7   -6.034   0.47     -3.538   -5.08    -5.846   -6.221   -6.423   349.5  
  2.7667872E7   -6.033   0.471    -3.537   -5.079   -5.845   -6.22    -6.422   349.5  
  2.7717984E7   -6.031   0.47     -3.538   -5.08    -5.844   -6.219   -6.421   349.5  
  2.776896E7    -6.031   0.468    -3.54    -5.082   -5.845   -6.219   -6.42    349.5  
  2.7819936E7   -6.03    0.465    -3.544   -5.085   -5.846   -6.219   -6.42    349.5  
  2.7870048E7   -6.03    0.463    -3.546   -5.087   -5.846   -6.219   -6.42    349.5  
  2.7921024E7   -6.03    0.459    -3.551   -5.091   -5.848   -6.219   -6.42    349.5  
  2.7972E7      -6.03    0.455    -3.556   -5.096   -5.85    -6.22    -6.421   349.5  
  2.8022976E7   -6.031   0.448    -3.563   -5.103   -5.853   -6.222   -6.421   349.5  
  2.807309E7    -6.032   0.442    -3.571   -5.11    -5.856   -6.224   -6.422   349.5  
  2.8124064E7   -6.033   0.436    -3.579   -5.117   -5.86    -6.226   -6.424   349.5  
  2.817504E7    -6.035   0.429    -3.587   -5.125   -5.864   -6.228   -6.426   349.5  
  2.8225152E7   -6.037   0.418    -3.6     -5.138   -5.87    -6.232   -6.428   349.5  
  2.8276128E7   -6.039   0.408    -3.611   -5.148   -5.875   -6.235   -6.431   349.5  
  2.8327102E7   -6.042   0.399    -3.622   -5.159   -5.881   -6.239   -6.434   349.5  
  2.8378082E7   -6.044   0.391    -3.632   -5.168   -5.886   -6.242   -6.437   349.5  
  2.8428192E7   -6.047   0.387    -3.636   -5.172   -5.889   -6.245   -6.44    349.5  
  2.8479168E7   -6.05    0.382    -3.643   -5.179   -5.894   -6.249   -6.442   349.5  
  2.8530144E7   -6.053   0.376    -3.65    -5.186   -5.898   -6.252   -6.445   349.5  
  2.8580256E7   -6.055   0.37     -3.656   -5.192   -5.902   -6.255   -6.448   349.5  
  2.8631232E7   -6.057   0.364    -3.662   -5.197   -5.905   -6.258   -6.45    349.5  
  2.8682208E7   -6.059   0.356    -3.669   -5.203   -5.909   -6.26    -6.452   349.5  
  2.8733184E7   -6.06    0.349    -3.676   -5.208   -5.912   -6.262   -6.454   349.5  
  2.8783298E7   -6.062   0.341    -3.683   -5.214   -5.915   -6.265   -6.456   349.5  
  2.8834272E7   -6.063   0.331    -3.692   -5.221   -5.919   -6.266   -6.457   349.5  
  2.8885248E7   -6.063   0.324    -3.699   -5.226   -5.921   -6.268   -6.458   349.5  
  2.893536E7    -6.064   0.316    -3.705   -5.231   -5.924   -6.27    -6.459   349.5  
  2.8986336E7   -6.065   0.309    -3.712   -5.236   -5.927   -6.271   -6.46    349.5  
  2.903731E7    -6.066   0.304    -3.716   -5.24    -5.929   -6.272   -6.461   349.5  
  2.9087424E7   -6.067   0.294    -3.725   -5.247   -5.932   -6.275   -6.463   349.5  
  2.91384E7     -6.068   0.286    -3.732   -5.252   -5.936   -6.277   -6.464   349.5  
  2.9189376E7   -6.07    0.278    -3.739   -5.259   -5.94    -6.28    -6.467   349.5  
  2.9240352E7   -6.072   0.268    -3.749   -5.267   -5.944   -6.283   -6.469   349.5  
  2.9290464E7   -6.075   0.259    -3.757   -5.274   -5.949   -6.286   -6.472   349.5  
  2.934144E7    -6.078   0.253    -3.764   -5.279   -5.953   -6.29    -6.475   349.5  
  2.9392416E7   -6.081   0.241    -3.774   -5.288   -5.959   -6.294   -6.479   349.5  
  2.9442528E7   -6.085   0.232    -3.783   -5.296   -5.964   -6.299   -6.483   349.5  
  2.9493502E7   -6.089   0.22     -3.794   -5.306   -5.971   -6.304   -6.488   349.5  
  2.9544482E7   -6.094   0.208    -3.807   -5.317   -5.979   -6.31    -6.493   349.5  
  2.9595456E7   -6.1     0.193    -3.821   -5.329   -5.987   -6.317   -6.499   349.5  
  2.9645568E7   -6.106   0.178    -3.836   -5.342   -5.996   -6.324   -6.505   349.5  
  2.9696544E7   -6.113   0.159    -3.853   -5.358   -6.007   -6.333   -6.513   349.5  
  2.9747518E7   -6.121   0.136    -3.876   -5.377   -6.02    -6.343   -6.522   349.5  
  2.9797632E7   -6.129   0.11     -3.9     -5.398   -6.034   -6.354   -6.531   349.5  
  2.9848608E7   -6.139   0.076    -3.932   -5.425   -6.051   -6.367   -6.542   349.5  
  2.9899584E7   -6.149   0.037    -3.968   -5.455   -6.071   -6.381   -6.554   349.5  
  2.995056E7    -6.16    0.001    -4.002   -5.485   -6.09    -6.395   -6.566   349.5  
  3.0000672E7   -6.172   -0.031   -4.031   -5.509   -6.107   -6.41    -6.579   349.5  
  3.0051648E7   -6.184   -0.06    -4.056   -5.53    -6.124   -6.424   -6.593   349.5  
  3.0102624E7   -6.196   -0.097   -4.086   -5.555   -6.142   -6.44    -6.607   349.5  
  3.0152736E7   -6.21    -0.151   -4.127   -5.586   -6.165   -6.458   -6.622   349.5  
  3.020371E7    -6.223   -0.202   -4.167   -5.617   -6.187   -6.476   -6.637   349.5  
  3.025469E7    -6.231   -0.231   -4.189   -5.635   -6.2     -6.486   -6.646   349.5  
  3.0305664E7   -6.249   -0.273   -4.225   -5.665   -6.224   -6.506   -6.665   349.5  
  3.0355776E7   -6.259   -0.301   -4.248   -5.684   -6.238   -6.519   -6.676   349.5  
  3.0406752E7   -6.277   -0.376   -4.306   -5.728   -6.269   -6.543   -6.697   349.5  
  3.0457728E7   -6.291   -0.415   -4.337   -5.754   -6.289   -6.56    -6.712   349.5  
  3.050784E7    -6.314   -0.485   -4.394   -5.799   -6.324   -6.589   -6.738   349.5  
  3.0558816E7   -6.331   -0.544   -4.435   -5.831   -6.348   -6.61    -6.757   349.5  
  3.0609792E7   -6.358   -0.64    -4.501   -5.882   -6.388   -6.644   -6.788   349.5  
  3.0660768E7   -6.379   -0.693   -4.541   -5.915   -6.416   -6.669   -6.811   349.5  
  3.0710882E7   -6.416   -0.816   -4.627   -5.981   -6.468   -6.714   -6.851   349.5  
  3.0761856E7   -6.438   -0.861   -4.663   -6.013   -6.496   -6.739   -6.875   349.5  
  3.0812832E7   -6.479   -0.98    -4.75    -6.081   -6.551   -6.788   -6.92    349.5  
  3.0862944E7   -6.518   -1.109   -4.834   -6.146   -6.604   -6.835   -6.962   349.5  
  3.0913918E7   -6.551   -1.207   -4.898   -6.196   -6.646   -6.872   -6.997   349.5  
  3.0964898E7   -6.594   -1.396   -5.008   -6.275   -6.709   -6.924   -7.044   349.5  
  3.1015872E7   -6.648   -1.662   -5.158   -6.379   -6.79    -6.992   -7.105   349.5  
  3.1065984E7   -6.703   -1.95    -5.308   -6.48    -6.87    -7.058   -7.164   349.5  
  3.111696E7    -6.764   -2.227   -5.458   -6.584   -6.954   -7.129   -7.229   349.5  
  3.1167936E7   -6.843   -2.541   -5.628   -6.704   -7.056   -7.217   -7.311   349.5  
  3.1218048E7   -6.905   -2.809   -5.769   -6.801   -7.136   -7.286   -7.374   349.5  
  3.1269024E7   -6.975   -3.122   -5.931   -6.907   -7.224   -7.36    -7.444   349.5  
  3.132E7       -7.04    -3.327   -6.048   -6.993   -7.299   -7.427   -7.509   349.5  
  3.1370976E7   -7.09    -3.445   -6.124   -7.052   -7.354   -7.477   -7.558   349.5  
  3.142109E7    -7.123   -3.51    -6.169   -7.09    -7.389   -7.511   -7.591   349.5  
  3.1472064E7   -7.139   -3.558   -6.197   -7.109   -7.406   -7.526   -7.606   349.5  
  3.152304E7    -7.139   -3.574   -6.203   -7.111   -7.407   -7.526   -7.605   349.5  
  3.1573152E7   -7.133   -3.501   -6.172   -7.097   -7.397   -7.52    -7.601   349.5  
  3.1624128E7   -7.122   -3.434   -6.14    -7.079   -7.384   -7.509   -7.591   349.5  
  3.1675102E7   -7.104   -3.342   -6.094   -7.05    -7.36    -7.491   -7.573   349.5  
  3.1726082E7   -7.09    -3.26    -6.055   -7.027   -7.342   -7.476   -7.56    349.5  
  3.1776192E7   -7.069   -3.145   -5.999   -6.992   -7.314   -7.453   -7.538   349.5  
  3.1827168E7   -7.048   -3.041   -5.948   -6.96    -7.288   -7.432   -7.518   349.5  
  3.1878144E7   -7.031   -2.942   -5.901   -6.931   -7.265   -7.414   -7.502   349.5  
  3.1928256E7   -7.007   -2.806   -5.834   -6.889   -7.232   -7.386   -7.477   349.5  
  3.1979232E7   -6.99    -2.713   -5.788   -6.859   -7.208   -7.367   -7.459   349.5  
  3.2030208E7   -6.968   -2.572   -5.721   -6.817   -7.175   -7.341   -7.436   349.5  
  3.2081184E7   -6.949   -2.466   -5.669   -6.784   -7.149   -7.319   -7.417   349.5  
  3.2131298E7   -6.931   -2.36    -5.617   -6.751   -7.122   -7.298   -7.398   349.5  
  3.2182272E7   -6.911   -2.234   -5.555   -6.711   -7.092   -7.274   -7.376   349.5  
  3.2233248E7   -6.895   -2.144   -5.51    -6.681   -7.069   -7.254   -7.359   349.5  
  3.228336E7    -6.878   -2.034   -5.455   -6.646   -7.042   -7.233   -7.341   349.5  
  3.2334336E7   -6.862   -1.932   -5.405   -6.614   -7.018   -7.214   -7.324   349.5  
  3.238531E7    -6.846   -1.838   -5.357   -6.583   -6.993   -7.194   -7.306   349.5  
  3.243629E7    -6.83    -1.736   -5.307   -6.551   -6.969   -7.175   -7.289   349.5  
  3.24864E7     -6.814   -1.632   -5.251   -6.514   -6.942   -7.153   -7.27    349.5  
  3.2537376E7   -6.798   -1.551   -5.205   -6.483   -6.918   -7.133   -7.253   349.5  
  3.2588352E7   -6.784   -1.456   -5.155   -6.449   -6.893   -7.114   -7.237   349.5  
  3.2638464E7   -6.771   -1.368   -5.107   -6.418   -6.87    -7.096   -7.221   349.5  
  3.268944E7    -6.757   -1.29    -5.065   -6.389   -6.848   -7.078   -7.205   349.5  
  3.2740416E7   -6.745   -1.207   -5.02    -6.36    -6.827   -7.061   -7.191   349.5  
  3.2791392E7   -6.733   -1.134   -4.978   -6.331   -6.807   -7.045   -7.178   349.5  
  3.2841502E7   -6.723   -1.072   -4.939   -6.304   -6.787   -7.03    -7.165   349.5  
  3.2892482E7   -6.712   -1.007   -4.899   -6.276   -6.768   -7.015   -7.152   349.5  
  3.2943456E7   -6.702   -0.945   -4.861   -6.249   -6.749   -7.0     -7.14    349.5  
  3.2993568E7   -6.693   -0.891   -4.827   -6.225   -6.732   -6.987   -7.129   349.5  
  3.3044544E7   -6.685   -0.842   -4.797   -6.204   -6.717   -6.975   -7.119   349.5  
  3.3095518E7   -6.677   -0.785   -4.762   -6.181   -6.701   -6.963   -7.11    349.5  
  3.3145632E7   -6.67    -0.744   -4.736   -6.162   -6.688   -6.953   -7.101   349.5  
  3.3196608E7   -6.663   -0.694   -4.705   -6.142   -6.674   -6.942   -7.092   349.5  
  3.3247584E7   -6.656   -0.658   -4.677   -6.121   -6.661   -6.933   -7.084   349.5  
  3.329856E7    -6.65    -0.614   -4.645   -6.098   -6.646   -6.922   -7.077   349.5  
  3.3348672E7   -6.644   -0.579   -4.617   -6.078   -6.634   -6.913   -7.069   349.5  
  3.3399648E7   -6.638   -0.543   -4.59    -6.059   -6.621   -6.904   -7.062   349.5  
  3.3450624E7   -6.632   -0.505   -4.561   -6.038   -6.609   -6.895   -7.055   349.5  
  3.3500736E7   -6.627   -0.473   -4.537   -6.021   -6.597   -6.887   -7.049   349.5  
  3.355171E7    -6.622   -0.441   -4.512   -6.003   -6.586   -6.879   -7.042   349.5  
  3.3602688E7   -6.617   -0.406   -4.485   -5.984   -6.574   -6.871   -7.036   349.5  
  3.3653664E7   -6.612   -0.373   -4.46    -5.966   -6.563   -6.863   -7.03    349.5  
  3.3703776E7   -6.607   -0.336   -4.432   -5.947   -6.551   -6.855   -7.024   349.5  
  3.3754752E7   -6.605   -0.314   -4.415   -5.935   -6.545   -6.85    -7.021   349.5  
  3.3805728E7   -6.598   -0.281   -4.389   -5.916   -6.532   -6.841   -7.013   349.5  
  3.385584E7    -6.596   -0.253   -4.363   -5.896   -6.522   -6.836   -7.01    349.5  
  3.3906816E7   -6.591   -0.232   -4.342   -5.879   -6.512   -6.828   -7.004   349.5  
  3.3957792E7   -6.589   -0.205   -4.317   -5.859   -6.502   -6.824   -7.001   349.5  
  3.4008768E7   -6.582   -0.183   -4.295   -5.841   -6.491   -6.815   -6.994   349.5  
  3.405888E7    -6.584   -0.168   -4.282   -5.832   -6.488   -6.815   -6.995   349.5  
  3.4109856E7   -6.574   -0.129   -4.244   -5.801   -6.469   -6.801   -6.984   349.5  
  3.4160832E7   -6.575   -0.126   -4.24    -5.799   -6.469   -6.802   -6.985   349.5  
  3.4210944E7   -6.574   -0.094   -4.211   -5.777   -6.459   -6.797   -6.982   349.5  
  3.426192E7    -6.566   -0.069   -4.186   -5.755   -6.444   -6.786   -6.973   349.5  
  3.4312896E7   -6.569   -0.067   -4.184   -5.755   -6.446   -6.789   -6.976   349.5  
  3.4363872E7   -6.569   -0.04    -4.16    -5.737   -6.439   -6.785   -6.975   349.5  
  3.4413984E7   -6.558   -0.007   -4.126   -5.709   -6.42    -6.772   -6.963   349.5  
  3.446496E7    -6.56    -0.002   -4.121   -5.706   -6.42    -6.772   -6.964   349.5  
  3.4515936E7   -6.564   0.002    -4.119   -5.706   -6.422   -6.776   -6.968   349.5  
  3.4566048E7   -6.555   0.051    -4.07    -5.667   -6.4     -6.761   -6.957   349.5  
  3.4617024E7   -6.549   0.064    -4.053   -5.65    -6.39    -6.754   -6.95    349.5  
  3.4668E7      -6.551   0.066    -4.051   -5.648   -6.391   -6.755   -6.953   349.5  
  3.4718976E7   -6.555   0.069    -4.047   -5.646   -6.392   -6.759   -6.957   349.5  
  3.4769088E7   -6.548   0.107    -4.0     -5.601   -6.371   -6.747   -6.948   349.5  
  3.4820064E7   -6.537   0.13     -3.97    -5.572   -6.353   -6.733   -6.936   349.5  
  3.487104E7    -6.539   0.133    -3.967   -5.57    -6.353   -6.734   -6.938   349.5  
  3.4921152E7   -6.543   0.13     -3.971   -5.574   -6.358   -6.739   -6.942   349.5  
  3.4972128E7   -6.546   0.137    -3.962   -5.566   -6.357   -6.741   -6.945   349.5  
  3.5023104E7   -6.534   0.187    -3.899   -5.506   -6.326   -6.722   -6.931   349.5  
  3.507408E7    -6.526   0.201    -3.88    -5.488   -6.314   -6.712   -6.922   349.5  
  3.5124192E7   -6.527   0.206    -3.875   -5.483   -6.313   -6.712   -6.923   349.5  
  3.5175168E7   -6.531   0.205    -3.875   -5.485   -6.316   -6.716   -6.927   349.5  
  3.5226144E7   -6.536   0.2      -3.882   -5.491   -6.322   -6.721   -6.932   349.5  
  3.5276256E7   -6.531   0.238    -3.834   -5.447   -6.302   -6.711   -6.925   349.5  
  3.5327232E7   -6.514   0.276    -3.785   -5.4     -6.273   -6.69    -6.907   349.5  
  3.5378208E7   -6.512   0.284    -3.774   -5.389   -6.268   -6.686   -6.905   349.5  
  3.5429184E7   -6.514   0.287    -3.771   -5.387   -6.268   -6.688   -6.906   349.5  
  3.5479296E7   -6.517   0.283    -3.777   -5.392   -6.272   -6.691   -6.91    349.5  
  3.5530272E7   -6.523   0.275    -3.786   -5.402   -6.28    -6.698   -6.916   349.5  
  3.5581248E7   -6.521   0.306    -3.747   -5.366   -6.265   -6.691   -6.912   349.5  
  3.563136E7    -6.504   0.353    -3.679   -5.295   -6.229   -6.667   -6.894   349.5  
  3.5682336E7   -6.494   0.366    -3.659   -5.273   -6.215   -6.656   -6.884   349.5  
  3.5733312E7   -6.495   0.372    -3.648   -5.261   -6.212   -6.656   -6.885   349.5  
  3.5784288E7   -6.497   0.374    -3.644   -5.257   -6.211   -6.657   -6.886   349.5  
  3.58344E7     -6.502   0.368    -3.653   -5.267   -6.218   -6.662   -6.891   349.5  
  3.5885376E7   -6.506   0.361    -3.663   -5.278   -6.224   -6.667   -6.896   349.5  
  3.5936352E7   -6.506   0.381    -3.627   -5.239   -6.211   -6.662   -6.894   349.5  
  3.5986464E7   -6.49    0.433    -3.54    -5.143   -6.168   -6.637   -6.876   349.5  
  3.603744E7    -6.477   0.452    -3.512   -5.111   -6.148   -6.622   -6.863   349.5  
  3.6088416E7   -6.475   0.463    -3.492   -5.09    -6.14    -6.617   -6.86    349.5  
  3.6139392E7   -6.476   0.467    -3.484   -5.081   -6.138   -6.617   -6.861   349.5  
  3.6189504E7   -6.479   0.462    -3.493   -5.09    -6.142   -6.621   -6.864   349.5  
  3.624048E7    -6.483   0.454    -3.505   -5.104   -6.15    -6.626   -6.868   349.5  
  3.6291456E7   -6.487   0.45     -3.511   -5.111   -6.155   -6.631   -6.872   349.5  
  3.6341568E7   -6.487   0.466    -3.482   -5.079   -6.144   -6.627   -6.872   349.5  
  3.6392544E7   -6.475   0.517    -3.395   -4.984   -6.104   -6.605   -6.858   349.5  
  3.644352E7    -6.457   0.546    -3.351   -4.934   -6.075   -6.583   -6.839   349.5  
  3.6494496E7   -6.451   0.559    -3.329   -4.91    -6.063   -6.576   -6.833   349.5  
  3.6544608E7   -6.451   0.566    -3.317   -4.897   -6.059   -6.574   -6.832   349.5  
  3.6595584E7   -6.452   0.568    -3.312   -4.891   -6.058   -6.574   -6.833   349.5  
  3.664656E7    -6.455   0.568    -3.311   -4.891   -6.06    -6.577   -6.836   349.5  
  3.6696672E7   -6.459   0.562    -3.32    -4.901   -6.065   -6.581   -6.84    349.5  
  3.6747648E7   -6.462   0.556    -3.329   -4.91    -6.071   -6.585   -6.843   349.5  
  3.6798624E7   -6.463   0.563    -3.317   -4.898   -6.067   -6.584   -6.844   349.5  
  3.68496E7     -6.453   0.61     -3.23    -4.8     -6.027   -6.563   -6.831   349.5  
  3.6899712E7   -6.434   0.656    -3.137   -4.693   -5.977   -6.531   -6.809   349.5  
  3.6950688E7   -6.424   0.674    -3.102   -4.652   -5.956   -6.517   -6.798   349.5  
  3.7001664E7   -6.422   0.68     -3.088   -4.637   -5.95    -6.513   -6.796   349.5  
  3.7051776E7   -6.423   0.68     -3.089   -4.637   -5.95    -6.513   -6.796   349.5  
  3.7102752E7   -6.424   0.675    -3.098   -4.648   -5.955   -6.516   -6.798   349.5  
  3.7153728E7   -6.426   0.671    -3.107   -4.659   -5.96    -6.52    -6.801   349.5  
  3.720384E7    -6.429   0.67     -3.106   -4.657   -5.962   -6.522   -6.804   349.5  
  3.7254816E7   -6.431   0.674    -3.096   -4.645   -5.959   -6.522   -6.805   349.5  
  3.7305792E7   -6.431   0.683    -3.073   -4.618   -5.95    -6.518   -6.804   349.5  
  3.7356768E7   -6.424   0.724    -2.981   -4.513   -5.908   -6.496   -6.794   349.5  
  3.740688E7    -6.406   0.773    -2.881   -4.397   -5.855   -6.464   -6.772   349.5  
  3.7457856E7   -6.391   0.796    -2.838   -4.347   -5.828   -6.444   -6.756   349.5  
  3.7508832E7   -6.386   0.804    -2.822   -4.329   -5.819   -6.437   -6.75    349.5  
  3.7558944E7   -6.385   0.806    -2.817   -4.323   -5.816   -6.435   -6.749   349.5  
  3.760992E7    -6.385   0.808    -2.814   -4.319   -5.815   -6.434   -6.749   349.5  
  3.7660896E7   -6.386   0.807    -2.814   -4.32    -5.816   -6.435   -6.75    349.5  
  3.7711872E7   -6.387   0.808    -2.811   -4.316   -5.815   -6.435   -6.751   349.5  
  3.7761984E7   -6.388   0.814    -2.797   -4.299   -5.81    -6.434   -6.752   349.5  
  3.781296E7    -6.389   0.816    -2.79    -4.291   -5.808   -6.434   -6.752   349.5  
  3.7863936E7   -6.39    0.819    -2.782   -4.282   -5.805   -6.433   -6.753   349.5  
  3.7914048E7   -6.385   0.848    -2.716   -4.206   -5.776   -6.418   -6.746   349.5  
  3.7965024E7   -6.373   0.891    -2.619   -4.094   -5.728   -6.389   -6.729   349.5  
  3.8016E7      -6.356   0.929    -2.519   -3.982   -5.673   -6.351   -6.707   349.5  
  3.8066976E7   -6.343   0.952    -2.463   -3.918   -5.641   -6.327   -6.69    349.5  
  3.8117088E7   -6.336   0.963    -2.437   -3.889   -5.625   -6.315   -6.682   349.5  
  3.8168064E7   -6.335   0.968    -2.426   -3.876   -5.619   -6.311   -6.68    349.5  
  3.821904E7    -6.334   0.971    -2.415   -3.865   -5.614   -6.308   -6.679   349.5  
  3.8269152E7   -6.333   0.973    -2.409   -3.858   -5.611   -6.306   -6.677   349.5  
  3.8320128E7   -6.332   0.976    -2.403   -3.851   -5.607   -6.304   -6.676   349.5  
  3.8371104E7   -6.331   0.983    -2.382   -3.827   -5.598   -6.298   -6.673   349.5  
  3.842208E7    -6.33    0.99     -2.361   -3.803   -5.588   -6.292   -6.671   349.5  
  3.8472192E7   -6.329   0.997    -2.34    -3.779   -5.578   -6.286   -6.669   349.5  
  3.8523168E7   -6.327   1.003    -2.323   -3.761   -5.57    -6.281   -6.666   349.5  
